"","PROBEID","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1","TC2000008678.hg.1","1471","CST3",-1.50309638827628,8.34440509526255,-6.75661163033016,1.54312139788508e-06,0.003224584946068,5.27632888898359
"2","TC0300013051.hg.1","11235","PDCD10",1.24445879253709,7.0957906240742,6.61697521089062,2.06480576451156e-06,0.003224584946068,5.01340820177117
"3","TC1900007891.hg.1","10870","HCST",-1.57595045353329,7.79418999492148,-6.61030048165894,2.09388632861558e-06,0.003224584946068,5.00076351763509
"4","TC1200008255.hg.1","23390","ZDHHC17",1.2212593436163,5.03011187839097,6.24230994353814,4.56805932462126e-06,0.00527610851993755,4.29296421680653
"5","TC0600007377.hg.1","8342","H2BC14",-2.15275179762167,7.52707097228262,-6.0222123084688,7.34433532009826e-06,0.00616387840760655,3.85985672524689
"6","TC1100006547.hg.1","6150","MRPL23",-1.06150129538558,3.12481273292021,-5.98258036541553,8.00503689299552e-06,0.00616387840760655,3.78111822314902
"7","TC0100013623.hg.1","81493","SYNC",-1.07777518988008,3.77506745049234,-5.83500448069462,1.10508451519242e-05,0.00729355780026997,3.4859637653779
"8","TC0X00010880.hg.1","56180","MOSPD1",1.25068304491092,4.85521847211036,5.74931416220636,1.33420094973258e-05,0.00770501048470563,3.31319529123819
"9","TC0100015891.hg.1","200186","CRTC2",1.03161942129725,7.66258037979688,5.67577717791017,1.56941024455353e-05,0.00805630592204148,3.16414064789511
"10","TC0400011013.hg.1","5473","PPBP",1.85980437725445,9.22829547617811,5.47040766872823,2.47776214850974e-05,0.0102905048737164,2.74415488184743
"11","TC0200008268.hg.1","10578","GNLY",-1.20260307153873,9.23527203108836,-5.43787447283572,2.66476232403695e-05,0.0102905048737164,2.67714039456475
"12","TC1100007257.hg.1","847","CAT",1.5347812134981,7.27379664656847,5.39739488483498,2.91771359897092e-05,0.0102905048737164,2.59357966730833
"13","TC1800009268.hg.1","1824","DSC2",1.96622809806684,6.28490938747093,5.38758736989673,2.98260578337502e-05,0.0102905048737164,2.57330505224211
"14","TC0200006677.hg.1","6241","RRM2",-1.74134314208758,5.48064386221863,-5.36775939659871,3.1183348102171e-05,0.0102905048737164,2.5322811144977
"15","TC1900009636.hg.1","65095","KRI1",-0.990555245504363,7.1072382481607,-5.31797409347539,3.48759558052798e-05,0.0107417943880262,2.42907478776151
"16","TC1700012313.hg.1","6182","MRPL12",-0.982829802649075,7.0994388227995,-5.17827602007273,4.7804787666495e-05,0.0131928953850094,2.13799724144527
"17","TC1900010746.hg.1","56915","EXOSC5",-1.01469573630929,5.52173811375214,-5.17148706357118,4.8545286048736e-05,0.0131928953850094,2.12379807830291
"18","TC1800006448.hg.1","7298","TYMS",-1.33456480211888,4.54558975268972,-5.11921617685237,5.46521261142744e-05,0.0140273790359971,2.01431346715279
"19","TC0400010449.hg.1","81793","TLR10",1.21139611131058,6.35617849705532,5.09207078187763,5.81264042298827e-05,0.0141338940811609,1.9573464374732
"20","TC1900006976.hg.1","51073","MRPL4",-0.986334422280533,4.0800942346166,-5.0645745837515,6.18748941989405e-05,0.0142931005599553,1.89956890732506
"21","TC0300012768.hg.1","1356","CP",-0.956624565067932,2.28541655273592,-4.9938070637258,7.26937571111066e-05,0.014935514551861,1.75053235199025
"22","TC0400012795.hg.1","81608","FIP1L1",0.887725260301839,8.14587355059535,4.98586809414268,7.40217535708509e-05,0.014935514551861,1.73378373606277
"23","TC0500010998.hg.1","202243","CCDC125",0.971178185886135,5.63758179599367,4.98006925236713,7.50073101542243e-05,0.014935514551861,1.72154645832198
"24","TC0600011142.hg.1","8355","H3C8",-1.40330985925443,4.83162447391445,-4.94003610831927,8.21848616813728e-05,0.014935514551861,1.63698236808366
"25","TC1100013186.hg.1","84447","SYVN1",1.03671000023798,7.56537657220211,4.9252470162169,8.50095068414296e-05,0.014935514551861,1.60570689593158
"26","TC0100008631.hg.1","84251","SGIP1",1.33248772938182,3.97725399338512,4.92486657063565,8.50834560970451e-05,0.014935514551861,1.60490209258775
"27","TC0600011499.hg.1","3119","HLA-DQB1",-1.40260179459851,6.16627165924662,-4.91368905455436,8.72854746537334e-05,0.014935514551861,1.58125137003281
"28","TC0X00006758.hg.1","22866","CNKSR2",1.09895666903643,5.318107356632,4.89649996495968,9.07852285815561e-05,0.0149795627159568,1.54485989608302
"29","TC0700009232.hg.1","669","BPGM",1.30350516813819,7.13252532443532,4.87102062788018,9.62366942513585e-05,0.0153315009462509,1.4908714720899
"30","TC1500008485.hg.1","3480","IGF1R",1.24918694111109,7.11709790642555,4.85420958001641,0.000100014224130695,0.015402190516127,1.45522124447903
"31","TC0100015866.hg.1","6275","S100A4",-1.00751465492874,7.69147644178347,-4.81686356279946,0.000108953177814298,0.0162375381129695,1.37594311160644
"32","TC2000009602.hg.1","81030","ZBP1",-1.61796733145807,5.63260888134053,-4.80200726603636,0.000112730495070557,0.0162754652258117,1.34437604512799
"33","TC0700008809.hg.1","54674","LRRN3",1.05577906504183,5.58832962804972,4.78663077681878,0.000116779936697425,0.0163491911376395,1.31168607042606
"34","TC0300012187.hg.1","54554","WDR5B",0.811215984320725,4.74722410147651,4.75801218067894,0.000124713382982382,0.0169463479229001,1.25079723154714
"35","TC2000009874.hg.1","9491","PSMF1",1.08856468031617,9.40493105676478,4.69745535608904,0.000143347749427136,0.0188306005484941,1.12176584658511
"36","TC0500007491.hg.1","202309","GAPT",1.63806585206025,7.08951107285748,4.67213064179103,0.000151954041325455,0.0188306005484941,1.06773228970041
"37","TC1700009877.hg.1","125150","ZSWIM7",1.07406599436461,3.7534009041869,4.65817754346244,0.00015691725235006,0.0188306005484941,1.03794404754995
"38","TC0100011197.hg.1","149345","SHISA4",1.34062640043972,5.22917834106139,4.65480278276715,0.000158142099321913,0.0188306005484941,1.03073749963569
"39","TC0600008120.hg.1","55362","TMEM63B",1.19394069424774,6.05732713126892,4.65256499574344,0.000158959615019755,0.0188306005484941,1.02595848539033
"40","TC1100006860.hg.1","55031","USP47",0.898688486620856,6.85241340812755,4.63989946004968,0.000163667821840485,0.0188708854608643,0.998904211927998
"41","TC0500010651.hg.1","2255","FGF10",-0.88276076083641,3.98385527773316,-4.62281116123278,0.000170244358946869,0.0188708854608643,0.962387388881861
"42","TC0600011233.hg.1","8354","H3C11",-0.949334664903684,6.61094715577272,-4.61948923743538,0.000171553504189675,0.0188708854608643,0.955286606481565
"43","TC0500011316.hg.1","6228","RPS23",1.25564129644714,8.58385331177059,4.60088699912168,0.000179074769465635,0.0192401263937496,0.915511605150841
"44","TC1000009221.hg.1","54764","ZRANB1",1.05019332566142,6.79580608533617,4.58150486700082,0.000187266093308669,0.0194185840939976,0.874048336314525
"45","TC0300012007.hg.1","131450","CD200R1",1.32777063531513,4.05231403751851,4.56854629830842,0.000192952774413516,0.0194185840939976,0.846315271014014
"46","TC2000007479.hg.1","5266","PI3",2.66357935405597,8.65795309716922,4.53712644840357,0.000207475642295326,0.0194185840939976,0.77903617889687
"47","TC0400012828.hg.1","55024","BANK1",1.21105358869478,5.11134576972123,4.53611185630788,0.00020796256899214,0.0194185840939976,0.776862807412122
"48","TC1000008399.hg.1","439996","IFIT1B",1.11440122328246,3.47066521589894,4.53599074824988,0.0002080207686007,0.0194185840939976,0.776603376798202
"49","TC0100008797.hg.1","26289","AK5",1.19837156835229,4.45255480919865,4.53063753890563,0.000210609790808179,0.0194185840939976,0.765135323014953
"50","TC0300010123.hg.1","51185","CRBN",0.984399960572277,5.85566994432492,4.52411554294518,0.000213808067961259,0.0194185840939976,0.751161516280797
"51","TC2000009376.hg.1","6780","STAU1",0.825145014334839,8.22224725356968,4.51027649382027,0.000220757768061124,0.0194185840939976,0.721503699822786
"52","TC0X00009493.hg.1","80258","EFHC2",1.33461369860431,3.63712633651425,4.50048164877372,0.000225813862681187,0.0194185840939976,0.700507417840627
"53","TC0X00009387.hg.1","6103","RPGR",0.96577820309441,5.77016621589768,4.49680987244533,0.000227739191321518,0.0194185840939976,0.692635448031412
"54","TC0400010465.hg.1","7358","UGDH",1.08636585505305,4.31484982566456,4.48604058924046,0.000233482184319756,0.0194185840939976,0.669543553706527
"55","TC1900011257.hg.1","27181","SIGLEC8",1.1849903577423,4.53781999074973,4.47727202812801,0.000238265949564657,0.0194185840939976,0.650737916027153
"56","TC0300012186.hg.1","131076","MIX23",0.908847772491792,3.36970646080754,4.46618104322232,0.000244458551870713,0.0194185840939976,0.626946739926569
"57","TC1300008424.hg.1","219333","USP12",1.14800155272791,6.666107416127,4.44712809157881,0.000255477860778015,0.0194185840939976,0.586064548988262
"58","TC0600011131.hg.1","3010","H1-6",-0.99727712327162,4.96947443616274,-4.44313428928498,0.000257850413595812,0.0194185840939976,0.57749314821268
"59","TC0600011232.hg.1","3009","H1-5",-1.40200500961897,6.70967355131007,-4.4420286647756,0.000258511134443679,0.0194185840939976,0.575120173725289
"60","TC0700010376.hg.1","23161","SNX13",0.875301237138461,7.17477146269756,4.43639106186026,0.000261906783364103,0.0194185840939976,0.563019591035578
"61","TC0700012917.hg.1","27010","TPK1",1.21106176667319,5.34100821414471,4.43325818610611,0.000263813169611523,0.0194185840939976,0.556294642684937
"62","TC0600011546.hg.1","51596","CUTA",-0.819929210195023,6.95177298606621,-4.43281619841462,0.00026408324645673,0.0194185840939976,0.555345853605459
"63","TC1000008881.hg.1","4601","MXI1",1.2633519687313,8.12968968635503,4.43164725377006,0.000264798874009058,0.0194185840939976,0.552836513080471
"64","TC1300006481.hg.1","7750","ZMYM2",1.14560680417952,5.01736830936554,4.41074102002498,0.000277932696664407,0.0199780814450694,0.507949180715669
"65","TC0700013441.hg.1","3475","IFRD1",1.30154159439397,7.81596525647362,4.40177127185811,0.000283767015993232,0.0199780814450694,0.488685646305633
"66","TC0100006989.hg.1","23341","DNAJC16",0.891263348239877,6.64608915050071,4.39555704234119,0.0002878811875697,0.0199780814450694,0.475338280482321
"67","TC1200006604.hg.1","928","CD9",1.46649509446455,6.83607158949536,4.39280039273637,0.000289725423554037,0.0199780814450694,0.469416937211329
"68","TC0600014258.hg.1","3106","HLA-B",-1.02342770971235,10.0580544373917,-4.35892752093233,0.000313381767819362,0.0212720210459298,0.39663754584991
"69","TC2100008168.hg.1","3150","HMGN1",-0.78125524714415,6.5017690475136,-4.35302442369057,0.000317699015621029,0.0212720210459298,0.38395059594375
"70","TC0X00011014.hg.1","494119","SPANXN2",-0.834055840165679,3.76111412975488,-4.31323763424113,0.00034839990461905,0.0229943937048573,0.298416369897039
"71","TC0600013272.hg.1","9774","BCLAF1",1.02401195745316,7.08470675625981,4.30296130732677,0.000356803185807075,0.0232173340623759,0.276317874465614
"72","TC0600011140.hg.1","8968","H3C7",-1.11428369214906,5.81022494075201,-4.28998630426392,0.000367704877143734,0.0235943962833896,0.248412780395728
"73","TC0400008841.hg.1","255520","ELMOD2",1.01368159446168,5.730042948991,4.27419228908337,0.000381427832739733,0.0238708943727411,0.21444031190518
"74","TC1000006802.hg.1","57118","CAMK1D",1.3609289127885,6.17760840052166,4.26997681419739,0.000385176744568869,0.0238708943727411,0.205372157667661
"75","TC0700012123.hg.1","375611","SLC26A5",-0.873467306865633,2.79189818622421,-4.26736890763695,0.000387514519038005,0.0238708943727411,0.199761979586709
"76","TC1700007931.hg.1","3430","IFI35",-0.882729569964709,6.14483538797742,-4.25745690591431,0.000396530567911848,0.0241048845230624,0.17843803698978
"77","TC1900007950.hg.1","163081","ZNF567",1.1109695825961,4.7206691951543,4.24827881288471,0.000405066781142208,0.0243040068685325,0.158691562486784
"78","TC1200010109.hg.1","3945","LDHB",1.04050679554595,6.56846915441507,4.23088650832351,0.000421752076787605,0.0244043178234688,0.121269040343534
"79","TC1700009256.hg.1","26502","NARF",0.918954045975879,7.61386068734222,4.23039542220922,0.00042223308386398,0.0244043178234688,0.120212326167209
"80","TC0400012945.hg.1","51170","HSD17B11",0.980646783547341,8.72930081543539,4.22432235965458,0.000428227204665356,0.0244043178234688,0.107144127718004
"81","TC0200015424.hg.1","130540","FLACC1",0.893550100572854,4.55080308630987,4.22074018753628,0.000431802776579608,0.0244043178234688,0.0994356988578105
"82","TC0X00011223.hg.1","4354","MPP1",1.23241625207638,8.59648150934139,4.21763580438729,0.000434925661739067,0.0244043178234688,0.0927553016994311
"83","TC0700011550.hg.1","100101267","POM121C",0.899170191410299,8.37820431220717,4.21417624201018,0.000438432549642405,0.0244043178234688,0.0853104639692717
"84","TC0300009855.hg.1","3556","IL1RAP",1.38075886626846,6.22074550696466,4.19834160723375,0.000454849389639777,0.0245116832424032,0.0512334886471386
"85","TC1700011892.hg.1","7083","TK1",-0.922653016008979,4.8708773137281,-4.19739527196892,0.000455849821877714,0.0245116832424032,0.0491968549995789
"86","TC0300013896.hg.1","64747","MFSD1",0.936083258795557,7.91948245367796,4.19699080185853,0.000456278086330449,0.0245116832424032,0.0483263817749524
"87","TC0100016044.hg.1","83416","FCRL5",0.832098266716981,4.99991559961987,4.18801389952025,0.000465887641886756,0.0247402402932967,0.0290065816480123
"88","TC0400011014.hg.1","6374","CXCL5",1.126910685256,5.91591389602175,4.18059222983476,0.000473985432962209,0.024884235230516,0.0130334905860554
"89","TC1400007307.hg.1","5926","ARID4A",0.903776334215203,6.20289381837038,4.17050825204241,0.000485214680236866,0.0251875485695991,-0.00866997322453944
"90","TC1900009832.hg.1","84658","ADGRE3",1.47641862323962,8.08242065886016,4.16064963854275,0.000496450737862942,0.0254074595865353,-0.0298888142286202
"91","TC0600009144.hg.1","91749","MFSD4B",0.751697659340486,5.72033463207276,4.15719456375598,0.000500449961552968,0.0254074595865353,-0.0373252971105016
"92","TC0200016626.hg.1","129642","MBOAT2",1.2289109932665,6.09307136771299,4.14919061417756,0.000509838937469805,0.0254196527883659,-0.0545525899071695
"93","TC0200015099.hg.1","57703","CWC22",1.06291346241961,5.67864418109073,4.14762642797123,0.000511694309376196,0.0254196527883659,-0.0579192765172243
"94","TC2200007312.hg.1","3956","LGALS1",-0.944484140661335,7.70621451875858,-4.13790494811313,0.000523378156235991,0.0255130517690976,-0.0788434067513171
"95","TC0700008588.hg.1","10467","ZNHIT1",-0.90552504237306,5.76456125434004,-4.13678268432126,0.000524744052047472,0.0255130517690976,-0.0812589238002985
"96","TC0500012567.hg.1","10826","FAXDC2",1.55471515069138,8.82577733967009,4.1145348837643,0.000552570796558907,0.0255130517690976,-0.129143847376275
"97","TC0300013330.hg.1","54165","DCUN1D1",1.37549876872682,5.79209098956191,4.10960951252139,0.000558928367944533,0.0255130517690976,-0.139744753358722
"98","TC1900007679.hg.1","79156","PLEKHF1",-0.794249904039334,5.83362694554699,-4.10786898046938,0.000561192480721875,0.0255130517690976,-0.143490886554958
"99","TC0600007067.hg.1","2766","GMPR",1.30722741715488,7.13822010400747,4.10706385636358,0.000562242903068733,0.0255130517690976,-0.145223744049598
"100","TC2000007820.hg.1","57091","CASS4",0.924393074619445,5.4370262027537,4.09979178800104,0.000571820182984734,0.0255130517690976,-0.160875168585838
"101","TC0900007143.hg.1","84186","ZCCHC7",1.03146902180241,6.08087352422248,4.0995128511339,0.000572190775901342,0.0255130517690976,-0.161475509159712
"102","TC0100007333.hg.1","57095","PITHD1",1.20202447002481,6.77845742949226,4.09584213245028,0.000577090114457496,0.0255130517690976,-0.169375753008199
"103","TC0400012818.hg.1","901","CCNG2",1.08929189506084,8.00918915455082,4.09565591554953,0.000577339775692117,0.0255130517690976,-0.169776533047009
"104","TC0400011383.hg.1","10098","TSPAN5",1.3838616045488,7.23488877268653,4.09487727246238,0.000578384874988276,0.0255130517690976,-0.171452343122775
"105","TC0X00010375.hg.1","84460","ZMAT1",0.948404477038322,4.80963660367296,4.09379393620864,0.000579842085661309,0.0255130517690976,-0.173783912913812
"106","TC0600007487.hg.1","3135","HLA-G",-0.717973970662797,8.71546256919053,-4.07975178238226,0.000599066192700886,0.025897529766848,-0.204004838102591
"107","TC1900006470.hg.1","682","BSG",1.06417681249892,9.16409736377563,4.07771154353355,0.000601911904093334,0.025897529766848,-0.20839561997995
"108","TC1600007931.hg.1","54947","LPCAT2",1.02401462421018,9.78619346030564,4.07522614469787,0.000605396799744499,0.025897529766848,-0.213744376339733
"109","TC1700010677.hg.1","3880","KRT19",-0.839650404884223,5.29660474568116,-4.06624630515337,0.000618156908869956,0.0262007790732036,-0.233069135126173
"110","TC0600012240.hg.1","55788","LMBRD1",0.926946327583429,8.03384120590336,4.04910945642872,0.000643259132500458,0.0269665830940701,-0.269945421190092
"111","TC1200010908.hg.1","6773","STAT2",-1.17252725425736,6.47983181708572,-4.04601563647938,0.000647898424987398,0.0269665830940701,-0.276602528951714
"112","TC0700012180.hg.1","6856","SYPL1",0.813593930909475,5.37658571008711,4.02793977618805,0.000675680222162751,0.0275926125880826,-0.315494376111072
"113","TC0100009056.hg.1","343099","CCDC18",0.884485042408032,3.88255681686614,4.02758263080726,0.000676240969036932,0.0275926125880826,-0.316262755407102
"114","TC0600009753.hg.1","134957","STXBP5",0.926133168146852,6.60493020629831,4.0217499722829,0.000685464802186775,0.0275926125880826,-0.32881110671581
"115","TC0200009964.hg.1","8520","HAT1",1.02349097861402,6.42357166322319,4.01769758553863,0.000691947202742174,0.0275926125880826,-0.33752904351276
"116","TC1200008466.hg.1","11163","NUDT4",0.984030694219443,8.58086945135771,4.01716634634971,0.000692801528185623,0.0275926125880826,-0.338671881514207
"117","TC1000010497.hg.1","220972","MARCHF8",1.09429025715084,8.24204073706146,4.00404786204814,0.000714235918838234,0.0279757429299164,-0.366891580410275
"118","TC0200008291.hg.1","55818","KDM3A",0.988398765366269,5.03323902114325,3.99930796007263,0.00072214232176984,0.0279757429299164,-0.377086939998048
"119","TC1600007959.hg.1","4493","MT1E",-1.14522551192228,5.76537666778395,-3.99518233220641,0.000729095198519531,0.0279757429299164,-0.38596063683505
"120","TC1100008257.hg.1","55107","ANO1",-0.796516022532948,4.45347443588751,-3.99323481815837,0.000732400510425326,0.0279757429299164,-0.390149363428669
"121","TC0X00011309.hg.1","3188","HNRNPH2",0.977037901969732,6.78070913538224,3.98960165582312,0.000738606741792165,0.0279757429299164,-0.39796337190274
"122","TC0600009143.hg.1","117247","SLC16A10",0.915226870611689,5.01599798359922,3.98951617933193,0.000738753384729393,0.0279757429299164,-0.398147206575865
"123","TC0900010959.hg.1","55363","HEMGN",1.68007255638072,4.53260502285863,3.98241922659073,0.000751030823456814,0.0280261175125408,-0.413410074642858
"124","TC1900011776.hg.1","3770","KCNJ14",-0.864956678204869,4.50457089219836,-3.97850767907574,0.00075788449849871,0.0280261175125408,-0.421821835300768
"125","TC0X00011174.hg.1","57595","PDZD4",-0.798730867592533,7.24263415298064,-3.97121816928422,0.000770823934828887,0.0280261175125408,-0.437496892833194
"126","TC2100008536.hg.1","54039","PCBP3",0.917458892546512,3.56753758089025,3.9688748735339,0.000775030115485724,0.0280261175125408,-0.442535535993515
"127","TC1800007198.hg.1","6563","SLC14A1",1.55477993253677,5.94470725651605,3.96849987968443,0.000775705346672336,0.0280261175125408,-0.443341848941782
"128","TC0100018539.hg.1","100527964","LHX4-AS1",0.808747834495925,4.35097860585,3.96393708150657,0.000783968513517819,0.0280261175125408,-0.453152499951133
"129","TC0X00007149.hg.1","7076","TIMP1",-0.967053522666395,9.1514427067794,-3.96388974807599,0.000784054692453178,0.0280261175125408,-0.453254270557562
"130","TC0200015425.hg.1","66008","TRAK2",0.968513323661315,6.54858545581771,3.9598066828,0.000791524327902736,0.0280261175125408,-0.462032958125493
"131","TC1200008726.hg.1","255394","TCP11L2",1.10040778426074,7.42761957504194,3.95809328775987,0.000794679955442175,0.0280261175125408,-0.465716664464665
"132","TC0X00010966.hg.1","286410","ATP11C",1.02446146504371,5.15603436566919,3.9309332851681,0.0008464111267672,0.0295630444212507,-0.524097944570761
"133","TC1400010704.hg.1","1396","CRIP1",-0.755907457723017,5.90696165012418,-3.92724598516146,0.000853688447020601,0.0295630444212507,-0.532022181050563
"134","TC0600011225.hg.1","8331","H2AC14",-0.771706419485342,9.45430719891418,-3.92534918671887,0.000857456266763547,0.0295630444212507,-0.536098348083918
"135","TC1700007429.hg.1","124930","ANKRD13B",-0.74889520984185,6.45728191619617,-3.91745524294867,0.000873315761752733,0.0298093587194917,-0.553060941157262
"136","TC0800007738.hg.1","6386","SDCBP",0.971840461175304,9.40162970437583,3.91539396968283,0.000877504932002353,0.0298093587194917,-0.557489883404473
"137","TC0600012731.hg.1","9474","ATG5",0.92464598450185,4.58793185785408,3.9110239535243,0.000886452568101286,0.0298935099607879,-0.566879009399309
"138","TC0800008279.hg.1","79666","PLEKHF2",0.758709695803938,5.62444619306869,3.90552111213697,0.000897849115908509,0.0299897429253245,-0.578701097742295
"139","TC1500006946.hg.1","100505573","INAFM2",0.790474651060896,5.21031918745751,3.90339621990214,0.000902288802298723,0.0299897429253245,-0.583265843879148
"140","TC1400009973.hg.1","9252","RPS6KA5",1.09724675016977,5.11599486575991,3.89981694575017,0.000909816741704069,0.0300239524762343,-0.590954559104457
"141","TC0400008557.hg.1","54532","USP53",1.01507408034012,4.10400463112988,3.89314933474342,0.000924007328284439,0.0301846024906267,-0.605276134732832
"142","TC1400007562.hg.1","6430","SRSF5",0.808993602221895,9.48028822388826,3.89140693588971,0.000927751851443503,0.0301846024906267,-0.609018413653449
"143","TC0600014236.hg.1","81567","TXNDC5",-0.959592083790126,6.58730328573948,-3.88441891786966,0.000942922018986337,0.0303958671753581,-0.624025924074791
"144","TC0700013327.hg.1","55501","CHST12",-0.791462857544835,6.43161113341323,-3.88237590587919,0.000947403652218954,0.0303958671753581,-0.628413148977676
"145","TC2000008587.hg.1","57186","RALGAPA2",0.792987539333419,6.92793572865615,3.87695212655867,0.000959404650532909,0.0305686171411175,-0.640059527671614
"146","TC0900009944.hg.1","971","CD72",0.798242855411103,6.61700698309477,3.87111602686159,0.000972487094924424,0.0307732217708962,-0.652589940602406
"147","TC0100015750.hg.1","84072","HORMAD1",0.861971116107435,4.61888199856848,3.86606083715741,0.000983962478526748,0.0309245350394121,-0.663442556417737
"148","TC1100008041.hg.1","1521","CTSW",-1.05808479716282,8.34739571038889,-3.85879216063768,0.00100069916728961,0.0312380415734999,-0.679045240637745
"149","TC1900011648.hg.1","828","CAPS",-0.797090125503273,6.25325042423336,-3.84986857213311,0.00102163433786029,0.0314843507203567,-0.698197143000418
"150","TC0400007280.hg.1","57728","WDR19",0.93603712766149,4.544057099142,3.84936359056349,0.00102283199408252,0.0314843507203567,-0.699280833635668
"151","TC0100017118.hg.1","55432","YOD1",0.982320799011378,6.25376304389332,3.84675795498316,0.00102903397376058,0.0314843507203567,-0.704872344873444
"152","TC0700008574.hg.1","4584","MUC3A",-0.816034159785878,3.68671208053418,-3.83736147925513,0.00105171200622541,0.0317371322562814,-0.725033927079854
"153","TC1800006889.hg.1","8780","RIOK3",1.25027887154511,7.84495893189179,3.83520517334419,0.00105698591125143,0.0317371322562814,-0.729660029274139
"154","TC1100008985.hg.1","472","ATM",0.795803897447987,8.50257326226856,3.83117973764154,0.00106690183733855,0.0317371322562814,-0.738295537073136
"155","TC2100006854.hg.1","56911","MAP3K7CL",1.1513030142565,5.56868160357354,3.82782149394398,0.00107524501021551,0.0317371322562814,-0.745499162398495
"156","TC1400007354.hg.1","5494","PPM1A",0.867808445657791,8.42378040467079,3.82670845640415,0.00107802451667527,0.0317371322562814,-0.747886570430309
"157","TC0700011575.hg.1","22932","POMZP3",0.730990958822082,6.33732562593626,3.82631828528862,0.00107900055269397,0.0317371322562814,-0.748723452940109
"158","TC1900010633.hg.1","643669","CCER2",-0.69769049947055,6.93477530280966,-3.82377573695582,0.00108538244512824,0.0317371322562814,-0.754176810397745
"159","TC1700008128.hg.1","9520","NPEPPS",0.941996774744023,5.84313158238285,3.82090824747854,0.00109262500032381,0.031747971707522,-0.760326729647586
"160","TC1200011385.hg.1","8825","LIN7A",1.20131893097103,5.70560445833865,3.81421084408911,0.0011097286844066,0.0318952259830488,-0.774689073731287
"161","TC0300013795.hg.1","92106","OXNAD1",0.795340896821416,5.58530662953403,3.81352299577528,0.00111150029940928,0.0318952259830488,-0.776164010798112
"162","TC0100008536.hg.1","10207","PATJ",0.933760777747729,4.26063860070115,3.80558054972252,0.00113216157879528,0.0322875709508283,-0.793193037887173
"163","TC1000007199.hg.1","6935","ZEB1",0.774879048791868,6.49741340829803,3.80059392212809,0.00114532828656515,0.0324626790425215,-0.803882938480202
"164","TC1200011936.hg.1","6311","ATXN2",0.782044543724468,7.77987823108287,3.79734020395491,0.00115400134390923,0.0325090622491504,-0.81085726061865
"165","TC2000009956.hg.1","55251","PCMTD2",0.784387865447828,6.30644424109805,3.79134892155115,0.00117014268929778,0.0327336878513059,-0.823698027845658
"166","TC0300008242.hg.1","214","ALCAM",1.04678990055131,5.13513772309922,3.78896017950885,0.00117664066537989,0.0327336878513059,-0.828817129181989
"167","TC0100013445.hg.1","2537","IFI6",-2.2480027508116,8.27067901486663,-3.78655094155644,0.00118323070804504,0.0327336878513059,-0.833979831888243
"168","TC0300013962.hg.1","55129","ANO10",0.926278564596329,5.68926498760921,3.78225549603402,0.00119507122932746,0.0328644588065052,-0.843183638144694
"169","TC0X00008718.hg.1","8776","MTMR1",0.753918435553422,6.75892471386784,3.77757193862973,0.00120811575451032,0.0330265963659035,-0.853217852399804
"170","TC2200008411.hg.1","84164","ASCC2",0.827916965859778,8.04369181420901,3.76923922297683,0.00123167438670637,0.0334725627446084,-0.871067010536888
"171","TC1100010003.hg.1","51700","CYB5R2",-0.825700043596389,5.29674065962092,-3.76585559445017,0.00124137046219044,0.0335387809083031,-0.878313772011412
"172","TC0800010417.hg.1","115294","PCMTD1",0.751000103093965,7.85914127347985,3.75781697370956,0.00126471077663404,0.0339707196979609,-0.895527436266716
